	fibroblast1	fibroblast2	iPS1	iPS2
231095_at	31.5804075	39.24130252	45.60790072	35.70342925
231096_at	12.03650255	11.18441583	9.891630437	11.05912814
231097_at	60.08567302	93.29345395	56.03470937	131.1419378
231098_at	130.5152442	102.7221053	11.68955528	9.820483325
231099_at	19.47210757	27.59705173	37.21210205	20.04883121
231100_at	17.0428079	16.16598597	17.95449131	19.84496736
231101_at	642.3782549	539.302852	656.5836888	638.9972234
231102_at	133.327824	163.1149911	116.3262896	85.3036475
231103_at	17.87165077	18.39212215	15.6458775	17.19910232
231104_at	13.93115087	12.81052772	18.6631602	20.63753048
231105_at	16.70125137	16.09578199	15.66899017	16.21477107
231106_at	89.6628715	79.43603531	97.98193175	68.82219687
231107_at	66.74366536	50.05889305	70.6265951	57.34616704
231108_at	212.1047792	119.1400143	201.346435	163.2390974
231109_at	14.33848127	13.37090512	33.36912642	29.09888717
231110_at	58.58444243	70.83366537	75.53013147	151.7302243
231111_at	51.37623617	59.72447277	53.62693498	25.52925135
231112_at	90.89890209	101.1745233	70.48962675	112.9384325
231113_at	12.81726492	41.93647765	17.00165916	10.27320454
231114_at	19.40224502	8.059128859	7.854987872	8.301824904
231115_at	460.542639	316.1503655	29.38042023	35.49359022
231116_at	73.14226245	41.5634511	15.47053406	18.57319154
231117_at	24.87349234	21.98850798	17.56716249	23.02845186
231118_at	53.29435943	272.6426128	179.9100553	190.4806769
231119_at	32.30819397	45.45868827	84.23979918	97.34859318
231120_x_at	14.44175155	14.23804302	87.61242755	113.7961464
231121_at	59.38049559	85.17782233	116.1182546	142.8993076
231122_x_at	40.69523795	38.45097737	78.00311375	55.16208969
231123_at	28.9517907	28.499393	32.12282464	37.64711924
231124_x_at	22.36678579	18.7854676	20.27836654	19.71589984
231125_at	62.40148851	81.05684309	62.31857131	107.9042229
231126_at	28.98757097	30.42815517	28.48432791	30.5201554
231127_at	20.13091002	12.14361361	12.23816503	11.40953445
231128_at	67.07030804	66.16590862	35.57021649	39.01576225
231129_at	62.27275769	45.61592202	51.63841372	60.51396945
231130_at	771.9609806	263.1441585	37.92136987	36.88040345
231131_at	16.20803917	47.91187725	116.0055561	151.1402753
231132_at	24.52401578	20.72248078	25.21061604	21.84075614
231133_at	15.38627193	18.40318954	16.24913102	15.17676178
231134_at	16.56906782	13.10351664	10.64139598	14.15533914
231135_at	33.6687943	21.10956401	25.87233073	35.75744611
231136_at	14.9563785	15.85163529	11.01373045	12.26035645
231137_at	226.159829	170.1897039	48.35027087	25.34851576
231138_at	12.79146391	14.29768632	11.36214431	13.20102065
231139_at	27.6825118	24.74242251	20.080781	18.18542399
231140_at	40.97008313	41.54750572	52.4534286	32.47979773
231141_at	19.55391254	24.63881329	16.71260195	21.58070237
231142_at	31.2107589	54.03103463	471.1449053	343.1819758
231143_at	40.17518795	44.38490656	23.97084448	27.4977637
231144_at	34.5225084	26.16769632	22.01708473	23.23339256
231145_at	18.72093123	16.20176488	13.43472009	11.99173182
231146_at	373.6195942	307.8938405	75.7281793	135.8274376
231147_at	33.69011547	32.16951949	26.86595485	31.20775928
231148_at	34.52509478	22.90327407	23.62302233	25.01067146
231149_s_at	78.44759302	96.41813687	142.5106696	125.9877113
231150_at	45.3763286	93.17974292	44.95417493	64.58258094
231151_at	51.15027691	45.31127494	114.9535678	105.6358778
231152_at	123.4659629	87.80621266	384.534024	261.9511416
231153_at	64.51949396	57.29600426	42.8255206	62.22513482
231154_x_at	18.17781276	24.35810935	16.45321766	20.18463596
231155_at	10.37897047	10.53671786	9.722896075	7.671440142
231156_at	18.31232064	19.26864124	14.87575413	14.82965391
231157_at	45.89171923	48.58552136	16.7517163	18.15491542
231158_x_at	66.57943622	71.95164974	53.09025869	58.7683216
231159_at	21.31509271	20.14691589	17.07899339	16.6430107
231160_at	7.534231318	8.646828588	9.065055747	7.884889861
231161_x_at	73.895079	77.03133024	75.34891805	70.59640243
231162_at	60.32151116	68.78827011	74.6877718	36.09962701
231163_at	15.75720242	17.16985928	14.45332044	18.85088084
231164_at	31.75094055	27.849016	26.56101272	24.89695139
231165_at	15.76109841	17.61794424	49.44606379	42.91760425
231166_at	228.940574	181.1752528	18.83332082	18.19798926
231167_at	88.20061511	143.2264809	73.85140659	93.70663403
231168_at	43.44982367	41.69805622	26.32204337	37.61572952
231169_at	1583.944159	1786.496324	328.4516045	336.5541164
231170_at	78.06416935	53.42027216	103.6079274	144.2988375
231171_at	72.09311663	135.1023741	21.94956545	14.4542161
231172_at	28.18746768	20.97173795	18.63208661	20.35937461
231173_at	15.88860445	12.78427075	15.14660525	9.355629692
231174_s_at	1654.762255	2242.505612	838.4950932	1186.669196
231175_at	613.7196581	762.9328676	93.4932711	116.0892394
231176_at	77.9223427	60.72023874	96.14336665	144.7290821
231177_at	42.25978186	37.20418437	33.3735053	34.68182909
231178_at	26.49791649	19.07055079	9.121019479	10.92395058
231179_at	20.06382484	14.09589121	20.69760198	27.31116449
231180_at	17.14474776	15.4687136	26.7682537	21.11631536
231181_at	7.111021435	8.789622827	9.452247882	10.28392517
231182_at	32.54709049	96.57737961	21.20025856	24.92402951
231183_s_at	1257.965412	301.0654521	2130.23688	2443.014718
231184_at	87.13646263	85.65272978	52.42651881	44.75744452
231185_at	51.90682207	57.82549822	53.40423125	49.8413421
231186_at	8.074062033	11.25722434	9.330325861	8.576123527
231187_at	20.50759405	20.41369831	18.34117538	23.60847467
231188_at	920.3019639	479.3248509	1421.705783	2419.334741
231189_at	52.35247108	51.42484535	42.39274379	52.06860947
231190_at	31.93135561	28.20883924	31.12755956	33.27971953
231191_at	43.6416137	37.02150552	33.87396913	37.90363981
231192_at	6.167583194	39.21859446	823.8684161	713.8672827
231193_s_at	1598.822305	1546.146491	985.1802343	1075.133004
231194_at	21.89967795	18.02499856	18.7630022	15.77153227
231195_at	24.9705347	21.64568577	526.880228	482.9507954
231196_x_at	57.03911059	67.5472012	77.29147445	122.8919347
231197_at	54.76546303	50.7891421	34.10497346	46.23559934
231198_at	38.89982495	39.41918179	25.92030038	30.60849099
231199_at	29.15570031	16.66305213	134.3149917	63.21966994
231200_at	107.5851531	134.1145708	131.7728757	109.8242728
231201_at	162.6425794	151.8366293	117.3499085	128.0737142
231202_at	1932.415521	1178.534176	244.6644072	215.0492863
231203_at	18.18205207	21.78584508	17.00567207	19.6795657
231204_at	94.64429938	110.3348714	555.3540572	382.5485196
231205_at	92.13452834	129.4155313	150.4376302	117.4833084
231206_at	31.49104112	50.38235117	62.05573578	45.8403008
231207_at	50.49775687	22.75404048	71.79329856	30.04803324
231208_at	34.56329049	28.92043888	38.80366148	48.27282611
231209_at	41.53207677	34.27403607	29.00788989	38.09843756
231210_at	23.7537497	24.80998046	21.26743837	20.53574069
231211_s_at	59.07976588	165.3222095	686.802425	1138.078384
231212_x_at	70.31411515	65.98871453	76.98780092	69.25432958
231213_at	7.062760788	6.134962056	7.020052627	6.592128513
231214_at	14.85064011	14.75773458	12.98046953	10.84806438
231215_at	330.1364291	309.0659134	281.9393953	308.8628851
231216_at	36.19498808	43.180381	27.26335616	34.71315203
231217_at	25.54546215	23.31040984	30.07473081	23.86898941
231218_at	42.83894536	51.71614036	19.61334264	15.6028504
231219_at	39.22334843	37.48882096	24.77573132	15.62678966
231220_at	16.6126256	11.92933931	9.821751518	12.77011006
231221_at	131.5221251	126.9591365	107.9452268	111.1356012
231222_at	118.1682003	79.04176289	56.91915574	55.69660047
231223_at	8.729319996	8.632297164	6.140295459	5.758279427
231224_x_at	33.22890649	29.258778	22.83821851	26.89007338
231225_at	33.1811698	23.41895831	30.10548051	28.4948179
231226_at	38.76169513	63.1112024	106.618414	101.4512208
231227_at	5502.168437	3396.903408	190.7416415	333.1799047
231228_at	28.94514453	31.74101312	25.51214609	40.43231533
231229_at	67.72786552	44.37732489	21.31592767	31.10812274
231230_at	9.673114158	10.35171232	12.38946913	25.11917084
231231_at	21.78604005	24.46162178	25.69457649	18.96437733
231232_at	12.29547162	10.45203485	37.01764017	67.94541965
231233_at	207.6459746	111.6189861	495.7033162	133.574261
231234_at	21.28640328	31.77363379	131.9776397	72.0971789
231235_at	28.75733988	23.93250046	63.76098374	50.37982851
231236_at	26.45445465	37.30174016	136.6503067	1583.585679
231237_x_at	40.52269028	54.84647253	43.56186621	48.58829291
231238_at	19.08854129	35.89245077	8.627309812	9.528505677
231239_at	254.9140281	7.783746703	7.606537212	8.397294232
231240_at	1274.991886	17.16925338	10.75075582	13.50514057
231241_at	18.21302582	16.51020862	16.7725115	16.9630291
231242_at	8.96843256	10.11603489	9.40694164	9.759985186
231243_s_at	12.09026329	13.01090034	10.11537586	10.15672703
231244_at	74.1606678	75.51545617	112.9047853	110.7113102
231245_s_at	42.99821363	34.86881878	31.8971377	33.93112905
231246_at	32.42900257	45.73667515	24.48842476	20.71912948
231247_s_at	36.26000852	36.28989672	254.8398698	218.0394749
231248_at	36.48364907	41.73501924	33.51762849	29.76863623
231249_at	144.9852616	121.5573887	66.17748704	34.50200318
231250_at	36.7217569	16.86614943	14.85361364	19.84095732
231251_at	194.9054691	211.6505292	157.2036662	131.3102974
231252_at	150.1854048	97.79112271	288.4416001	208.181443
231253_at	51.49702708	48.9892516	44.50597244	50.71644808
231254_at	31.00351994	62.03632228	54.89583357	51.75571968
231255_at	82.81388922	67.41154909	57.74075989	51.31438556
231256_at	32.41669664	28.70796695	19.65455322	22.17062764
231257_at	15.34235424	18.63034526	66.0698352	18.0250271
231258_at	595.0450204	658.9391076	183.7901104	161.9220774
231259_s_at	518.7020211	26.1080007	788.1338246	660.2074901
231260_at	152.380143	258.3628515	656.6499674	425.8377112
231261_at	18.21183339	13.91403725	31.35572049	31.21079487
231262_at	18.71188292	21.24883825	20.16640361	19.60292952
231263_at	25.3626308	20.71345038	70.05641768	39.14536162
231264_at	15.40965238	21.52812961	14.26664508	9.709028058
231265_at	12.13581221	14.80374849	14.88628122	14.68996605
231266_at	15.39712243	19.02434477	18.34657052	13.74410045
231267_at	14.64885663	13.28288026	14.49252857	15.06328614
231268_at	101.8544726	92.61551875	59.07374582	95.34197362
231269_at	265.8406103	259.5052627	884.8607796	723.9766066
231270_at	233.4452828	115.7680342	116.5691206	112.3759167
231271_x_at	594.2314124	796.1226671	1046.667789	1028.381894
231272_at	157.3281599	153.3201028	135.6945436	160.9270897
231273_x_at	23.92076866	21.96420932	20.66685324	25.94705366
231274_s_at	633.9134428	467.0618357	469.5093131	201.9038607
231275_at	34.63039036	50.21791909	35.0032662	36.68372061
231276_at	99.13673841	91.00620736	68.50319191	80.67272686
231277_x_at	152.0131429	82.36192274	341.459591	451.233162
231278_at	60.2767292	51.7065311	36.39063481	42.83277943
231279_at	14.2049463	14.11087632	11.53509984	14.5660517
231280_at	45.87215645	59.68726898	35.39481658	49.84216099
231281_at	19.47581843	19.44418172	23.06946614	19.8127215
231282_at	18.85090191	22.43513599	20.97306247	20.98914546
231283_at	12.36462117	15.56556426	46.751101	47.30357066
231284_at	20.40931226	18.56646164	15.64793959	14.08171462
231285_at	11.78426674	18.60944655	50.49367813	52.40269963
231286_at	26.78600583	29.70982444	31.9177813	29.13445978
231287_s_at	36.67315427	50.49425472	64.77974949	57.9667736
231288_at	33.01919429	33.95188176	85.33152085	50.79814163
231289_at	33.40133863	37.94191048	24.75463505	24.18782493
231290_at	17.04298224	17.41062666	16.78985763	17.07397028
231291_at	119.9632319	95.47391238	55.22240821	59.54932628
231292_at	102.9308906	154.7170328	151.0251102	129.9294606
231293_at	33.76146424	26.27481749	15.7777859	10.87272923
231294_at	8.175869445	12.85539558	82.1131161	75.54688451
231295_at	16.59102951	29.18328805	56.41055676	25.3891937
231296_at	263.6142973	284.9752787	811.517743	504.1290924
231297_at	81.62900376	92.68009995	276.8929553	202.2037151
231298_at	69.4142106	61.45257287	44.78113564	57.05535663
231299_at	27.09862547	42.78481508	24.0859785	28.14102077
231300_at	91.6332018	117.036891	100.7998517	58.42027698
231301_at	7.985514233	8.587729135	11.62552033	9.004031862
231302_at	1203.676884	1338.208632	336.4138373	244.2416077
231303_at	15.20077641	14.95459952	13.67700778	14.24850973
231304_at	8.312047364	11.66911218	7.59639542	7.663805142
231305_at	32.17246328	34.7906765	27.27786037	26.11925005
231306_at	39.77232662	41.56207031	32.90577765	36.9552962
231307_at	15.19975505	21.53251976	24.1108467	13.5785588
231308_at	32.3704685	33.30039929	63.72248187	39.03462573
231309_at	284.8196525	264.3186201	828.5508665	555.8305681
231310_at	18.54362518	22.53105509	12669.29539	11326.05178
231311_at	18.70974341	14.06620564	1044.046519	910.8415592
231312_at	119.8517685	177.6242585	99.24032371	81.66858463
231313_at	28.37782032	37.49600375	28.14494097	21.41485775
231314_at	48.09079671	561.5249051	15.52258083	13.08618184
231315_at	12.26611927	15.01852052	14.81728459	13.80451745
231316_at	94.63812574	56.72030676	113.0381973	69.94902087
231317_at	45.0269628	39.91133501	89.58181981	64.37447726
231318_at	34.85744397	40.90496408	28.09979398	29.5004376
231319_x_at	589.0729131	854.5937412	506.9976191	720.2737751
231320_at	27.57853388	31.8702196	30.4474402	26.97541499
231321_s_at	315.9347296	384.6804331	188.619947	239.1789147
231322_at	46.99789328	45.56750006	36.3925622	44.22908376
231323_at	40.8998923	16.47338827	74.82059523	44.68409716
231324_at	39.40580035	27.42862609	35.2957109	39.71605118
231325_at	18.16801322	20.83275036	816.437455	908.6637612
231326_s_at	183.2802742	305.1500624	145.9469749	265.2610569
231327_at	28.53684022	25.76347308	24.15064602	28.75863093
231328_s_at	215.0073257	290.3762715	118.6868645	128.402106
231329_at	12.90801444	12.76269842	21.3292787	10.45168828
231330_at	24.38087863	22.78494235	15.86366442	18.4231731
231331_at	36.45213762	44.62914674	21.98263871	25.7309904
231332_at	10.2245901	13.81966529	29.69853414	17.90664809
231333_at	18.96389237	18.89596468	16.00203619	16.55720641
231334_at	14.65734639	16.50791888	13.70177587	16.75756534
231335_at	11.80971791	10.4541602	10.42167503	9.131865204
231336_at	17.26571296	17.26700189	15.97960052	41.30646294
231337_at	11.2658908	21.15487167	17.197567	16.13379436
231338_at	18.39722789	17.0129232	22.53493371	26.04931398
231339_at	9.14229699	8.717842895	8.562096692	8.095722724
231340_at	13.15765313	13.7650157	13.3876839	12.65991271
231341_at	11.58492375	15.48746115	87.89741901	182.5441901
231342_at	21.18968149	24.84988732	23.89845169	23.06556306
231343_at	86.42859161	154.3589573	123.7752951	170.6158122
231344_at	13.67558456	14.9880183	15.15535706	13.63679314
231345_s_at	82.92018942	159.6972601	323.9313106	123.0884784
231346_s_at	42.35667879	34.78366057	24.85249945	26.41483559
231347_at	16.69455865	14.90251858	15.1746895	14.10086913
231348_s_at	22.71124905	9.218437177	28.18315869	38.34178646
231349_at	40.52353173	41.22928037	40.33937951	37.87599207
231350_at	14.57151233	13.97971472	14.18715158	15.23985313
231351_at	19.84747433	19.39327833	34.98820391	35.01864569
231352_at	15.18648986	15.18380747	12.37753919	13.77569566
231353_at	17.11539116	14.42131158	14.69511411	17.0450152
231354_at	23.43228446	28.53752294	17.31311802	17.03632548
231355_at	62.76210617	64.13430247	147.7308288	162.7605246
231356_at	28.80160096	21.71460881	20.97022989	24.32758369
231357_at	8.74310306	16.9375316	8.737000585	9.330452808
231358_at	24.06843963	27.33991609	80.6320371	134.671942
231359_at	16.52418407	13.71979204	14.73868693	14.39832029
231360_at	45.31326266	45.11559161	27.96781082	37.0887594
231361_at	370.3590562	94.8227602	68.22695384	65.79444072
231362_at	14.37474719	16.41686265	15.98406407	14.82758154
231363_at	37.04209627	32.08536666	29.13378085	36.38151778
231364_at	12.96090843	15.01129166	11.63236477	12.04088437
231365_at	96.49985584	158.2529123	18.53573146	19.96810231
231366_at	54.1535669	50.91389146	143.3385483	142.3067156
231367_s_at	25.05193744	37.38284151	20.98528025	39.42268452
231368_at	22.79934514	20.43036737	22.75173197	23.48007942
231369_at	72.57863183	74.18487287	39.54483473	27.07125877
231370_at	3258.352584	3794.227423	2098.922758	2178.753173
231371_at	12.03766138	12.36326084	25.11959885	35.74055568
231372_at	18.39067918	19.45776611	19.481486	24.20105652
231373_at	12.31922409	12.97599184	10.77511255	10.32314863
231374_at	13.37774194	16.1009745	15.81078178	15.25632239
231375_at	87.16095828	45.0360796	30.95039516	24.77938724
231376_at	14.14768246	12.57996357	11.75468616	14.76106334
231377_at	10.41274218	9.854644029	12.82944342	10.89029664
231378_at	22.08417323	20.25721657	23.12315086	16.61090221
231379_at	38.33234385	33.03071887	31.38103205	35.00211417
231380_at	162.6633749	231.7215814	49.36033498	16.17029745
231381_at	14.49329175	10.1854038	12947.87229	12536.52932
231382_at	27.56801902	29.38633776	29.59393011	33.74906737
231383_at	18.47725384	14.68320064	16.25125	9.705189058
231384_at	19.24267299	11.84029814	15.68093095	55.90043866
231385_at	11.34284668	9.406001257	328.8910534	503.6495542
231386_at	16.57346507	607.723933	11.96822309	11.17170683
231387_at	2918.349126	2188.094619	96.77417772	89.60098742
231388_at	24.23621652	24.98794977	19.28036396	22.12073434
231389_at	12.72802717	11.16380783	9.280003439	9.857516451
231390_at	24.58180144	32.16748837	21.49459221	26.02400786
231391_at	8.690142154	11.09759068	9.69061005	7.439513218
231392_at	8.43166317	9.461420406	64.96990727	36.9772656
231393_x_at	186.3098452	183.6364242	221.5219979	230.9740279
231394_at	11.82919383	10.40206822	9.299876218	9.222505786
231395_at	21.25309708	28.58293983	79.76249194	88.48823165
